MS,785428200,8.875,8.9062,8.6562,8.6562,1.3836e+06
MS,785514600,8.625,8.7188,8.5,8.5,1.0748e+06
MS,785601000,8.5312,8.625,8.375,8.5938,3.3796e+06
MS,785773800,8.625,8.6875,8.5938,8.6562,570800
MS,786033000,8.625,8.7188,8.5938,8.6875,1.4988e+06
MS,786119400,8.625,8.6875,8.5,8.5938,1.0084e+06
MS,786205800,8.6562,8.8438,8.5625,8.75,1.854e+06
MS,786292200,8.75,8.7812,8.6875,8.7188,1.49e+06
MS,786378600,8.75,8.8125,8.7188,8.7812,1.0724e+06
MS,786637800,8.8125,8.875,8.5938,8.625,1.3904e+06
MS,786724200,8.5625,8.75,8.5625,8.5938,886000
MS,786810600,8.4375,8.4688,8.1562,8.2188,2.5172e+06
MS,786897000,8.1875,8.2188,7.9062,8.0625,3.5864e+06
MS,786983400,8.0938,8.2812,8,8.0938,1.9956e+06
MS,787242600,8.0938,8.1562,8.0312,8.0938,872800
MS,787329000,8.0938,8.2188,8.0938,8.1875,1.6856e+06
MS,787415400,8.2188,8.4688,8.2188,8.4375,1.0536e+06
MS,787501800,8.5625,8.5625,8.375,8.4062,991200
MS,787588200,8.4062,8.5312,8.3438,8.4062,2.2464e+06
MS,787847400,8.375,8.4375,8.3438,8.375,1.2016e+06
MS,787933800,8.375,8.4688,8.375,8.4375,3.2076e+06
MS,788020200,8.4062,8.5625,8.4062,8.5,2.2332e+06
MS,788106600,8.5312,8.5625,8.4375,8.4688,1.4076e+06
MS,788193000,8.5,8.5625,8.4375,8.4688,624800
MS,788538600,8.4688,8.5,8.375,8.4688,1.2192e+06
MS,788625000,8.4688,8.4688,8.375,8.4062,1.1172e+06
MS,788711400,8.4062,8.4062,8.2812,8.3438,1.3564e+06
MS,788797800,8.3438,8.5938,8.3438,8.4688,1.2844e+06
MS,789143400,8.4688,8.5,8.375,8.4062,1.84e+06
MS,789229800,8.4375,8.7188,8.4062,8.7188,8.9968e+06
MS,789316200,8.7188,8.75,8.5625,8.6562,1.5376e+06
MS,789402600,8.6562,8.6562,8.5312,8.5938,720400
MS,789661800,8.5625,8.625,8.4688,8.5,3.2436e+06
MS,789748200,8.5,8.75,8.5,8.6875,2.3296e+06
MS,789834600,8.75,8.8125,8.5938,8.625,1.7384e+06
MS,789921000,8.625,8.6562,8.5312,8.5312,1.3644e+06
MS,790007400,8.6875,8.7188,8.5312,8.6562,2.3828e+06
MS,790266600,8.7188,9.125,8.6562,9.0625,2.5924e+06
MS,790353000,9.0312,9.0312,8.8438,8.9062,1.8364e+06
MS,790439400,8.9062,8.9375,8.8125,8.9062,1.0044e+06
MS,790525800,8.875,8.9062,8.75,8.75,1.6704e+06
MS,790612200,8.8125,8.8438,8.75,8.7812,1.948e+06
MS,790871400,8.75,8.7812,8.5625,8.625,3.8436e+06
MS,790957800,8.6562,9.0312,8.625,9.0312,3.6852e+06
MS,791044200,9.0312,9.2812,8.9062,9.2188,3.0984e+06
MS,791130600,9.2188,9.2812,9.125,9.25,1.6984e+06
MS,791217000,9.2812,9.5625,9.25,9.5625,2.6096e+06
MS,791476200,9.5312,9.5312,9.2812,9.2812,837600
MS,791562600,9.3125,9.4375,9.2812,9.3438,3.3632e+06
MS,791649000,9.375,9.6875,9.3125,9.5625,2.996e+06
MS,791735400,9.5625,9.75,9.5312,9.6875,2.3048e+06
MS,791821800,9.9375,10.3438,9.9062,10.25,5.558e+06
MS,792081000,10.1562,10.1562,9.9375,10.0938,4.1732e+06
MS,792167400,10.0938,10.125,10,10,2.1188e+06
MS,792253800,10.0312,10.0312,9.9062,10.0312,1.2636e+06
MS,792340200,10,10.2188,9.9688,10.2188,2.458e+06
MS,792426600,10.125,10.1562,9.9375,10.0312,1.6656e+06
MS,792685800,10,10,9.8438,9.9062,1.0844e+06
MS,792772200,9.9688,10,9.8438,9.9688,2.7824e+06
MS,792858600,10.0312,10.2812,9.8438,10.25,3.4008e+06
MS,792945000,10.25,10.3125,10.1562,10.1875,2.4968e+06
MS,793031400,10.1562,10.1875,10.0625,10.0938,1.5444e+06
MS,793377000,10.0938,10.125,9.9688,10,1.8728e+06
MS,793463400,10,10.2188,9.9688,10.0938,2.3208e+06
MS,793549800,10.125,10.4062,9.9688,10,8.3976e+06
MS,793636200,9.9375,10.1562,9.8438,10.1562,1.6748e+06
MS,793895400,10.125,10.125,9.9062,9.9062,1.1048e+06
MS,793981800,9.8438,10.0938,9.8125,10.0312,1.6896e+06
MS,794068200,10.0312,10.25,10,10.25,1.804e+06
MS,794154600,10.25,10.3125,10.1719,10.25,6.7884e+06
MS,794241000,10.25,10.25,9.9062,10.0312,1.3452e+06
MS,794500200,9.9688,9.9688,9.8438,9.9062,848000
MS,794586600,9.875,9.9062,9.7812,9.875,2.7468e+06
MS,794673000,10,10,9.875,9.9688,1.2424e+06
MS,794759400,9.9375,10.125,9.9375,10.0625,3.0972e+06
MS,794845800,10.0938,10.5312,10.0625,10.5,3.3404e+06
MS,795105000,10.5,10.7188,10.5,10.6562,3.1572e+06
MS,795191400,10.7188,10.7812,10.625,10.625,2.6856e+06
MS,795277800,10.5,10.7188,10.4688,10.7188,1.8672e+06
MS,795364200,10.6562,10.8438,10.625,10.75,1.3024e+06
MS,795450600,10.8125,10.8438,10.7188,10.7188,2.0312e+06
MS,795709800,10.6562,10.7188,10.6094,10.6562,1.376e+06
MS,795796200,10.5938,10.5938,10.4062,10.4375,2.2644e+06
MS,795882600,10.3125,10.375,10.1562,10.2812,2.892e+06
